"SEX","ORIGIN","RACE","YEAR","TOTAL_POP","POP_0","POP_1","POP_2","POP_3","POP_4","POP_5","POP_6","POP_7","POP_8","POP_9","POP_10","POP_11","POP_12","POP_13","POP_14","POP_15","POP_16","POP_17","POP_18","POP_19","POP_20","POP_21","POP_22","POP_23","POP_24","POP_25","POP_26","POP_27","POP_28","POP_29","POP_30","POP_31","POP_32","POP_33","POP_34","POP_35","POP_36","POP_37","POP_38","POP_39","POP_40","POP_41","POP_42","POP_43","POP_44","POP_45","POP_46","POP_47","POP_48","POP_49","POP_50","POP_51","POP_52","POP_53","POP_54","POP_55","POP_56","POP_57","POP_58","POP_59","POP_60","POP_61","POP_62","POP_63","POP_64","POP_65","POP_66","POP_67","POP_68","POP_69","POP_70","POP_71","POP_72","POP_73","POP_74","POP_75","POP_76","POP_77","POP_78","POP_79","POP_80","POP_81","POP_82","POP_83","POP_84","POP_85","POP_86","POP_87","POP_88","POP_89","POP_90","POP_91","POP_92","POP_93","POP_94","POP_95","POP_96","POP_97","POP_98","POP_99","POP_100"
2,1,2,2031,23661838,283625,285193,287023,288597,289868,290917,291816,292654,293343,293814,293967,293756,293129,292233,291225,275338,280910,280633,280859,282470,286359,286978,291682,302798,303493,299938,296709,297085,297679,303192,314039,322425,315977,318083,318241,318885,332140,346634,354306,361407,366398,361508,340018,318835,306473,301537,300297,288306,290694,290647,287678,296939,277967,267163,263652,252049,257980,249298,256111,263458,273922,270001,249679,249719,247942,254406,263885,260087,254109,249139,247079,248438,234768,223750,219242,206164,196560,181576,165797,153237,147119,137158,122973,111888,101036,77129,72333,63123,57656,47679,40886,35489,28369,24000,19294,15989,12684,9434,7264,5269,9138
2,1,2,2032,23825836,282676,284212,286099,287808,289269,290493,291508,292427,293268,293987,294484,294656,294433,293833,293018,292194,276558,282413,282432,282890,284668,288639,289321,294085,305231,305932,302327,298963,299188,299590,304870,315468,323661,317089,319117,319199,319796,332978,347393,354975,361940,366794,361795,340243,319010,306584,301567,300223,288143,290403,290251,287199,296320,277332,266502,262929,251307,257102,248378,255055,262235,272460,268385,248020,247848,245844,251982,261064,257016,250814,245608,243233,244201,230403,219212,214375,201157,191317,176252,160449,147747,141278,131150,116996,105817,94895,71908,66890,57854,52325,42803,36264,31066,24475,20385,16117,13112,10199,7427,5592,9436
2,1,2,2033,23987157,281896,283303,285143,286905,288499,289908,291101,292134,293057,293925,294670,295188,295346,295151,294635,294008,293459,278091,284251,284510,285142,287009,291041,291791,296590,307733,308379,304638,301122,301149,301319,306349,316747,324800,318157,320109,320145,320683,333790,348109,355551,362374,367101,362011,340406,319125,306635,301523,300054,287893,290048,289800,286662,295644,276660,265808,262169,250508,256179,247420,253940,260919,270877,266618,246219,245810,243571,249366,258048,253751,247322,241856,239161,239728,225801,214420,209241,195867,185779,170632,154761,141939,135151,124828,110702,99436,88518,66541,61350,52545,47012,38000,31775,26831,20813,17050,13233,10559,8041,5727,9866
2,1,2,2034,24145932,281363,282564,284260,285971,287613,289152,290529,291741,292777,293729,294620,295387,295893,296079,295967,295643,295298,295051,279966,286374,286812,287539,289474,293573,294365,299164,310246,310745,306849,303135,302927,302843,307677,317930,325896,319180,321085,321066,321545,334558,348729,356030,362724,367342,362162,340506,319177,306612,301385,299801,287583,289635,289290,286070,294927,275956,265073,261351,249672,255216,246407,252735,259485,269144,264700,244247,243593,241112,246559,254830,250286,243613,237883,234858,235007,220939,209362,203810,190270,179924,164647,148736,135842,128698,118165,104080,92804,81957,61074,55763,47248,41773,33330,27472,22840,17429,14017,10670,8337,6209,10250
2,1,2,2035,24302352,281115,282069,283545,285110,286698,288286,289790,291183,292400,293463,294441,295352,296102,296638,296910,296992,296959,296922,297001,282132,288723,289261,290065,292070,296209,297007,301743,312673,313011,308912,304957,304494,304212,308904,319066,326945,320192,322035,321958,322359,335231,349252,356421,363004,367512,362247,340539,319151,306492,301161,299486,287217,289167,288729,285438,294177,275209,264285,260493,248797,254197,245308,251415,257902,267256,262602,242099,241190,238470,243565,251416,246596,239681,233677,230312,230018,215798,204005,198060,184346,173680,158297,142406,129414,121888,111154,97196,85978,75270,55554,50183,42021,36674,28847,23412,19147,14349,11317,8437,6448,10855
2,1,2,2036,24456742,281217,281859,283076,284418,285857,287387,288939,290460,291856,293099,294189,295186,296081,296860,297486,297955,298335,298616,298913,299254,284534,291228,291841,292726,294775,298914,299654,304242,314995,315120,310775,306565,305902,305477,310083,320156,327982,321177,322960,322805,323080,335805,349688,356743,363216,367618,362264,340491,319029,306287,300876,299111,286795,288644,288127,284779,293382,274411,263455,259598,247869,253089,244094,249952,256170,265188,260318,239773,238602,235644,240379,247780,242681,235510,229229,225503,224738,210350,198326,191968,178020,167045,151619,135726,122628,114719,103857,90104,79017,68513,50037,44672,36927,31775,24611,19651,15782,11602,8962,6534,11425
2,1,2,2037,24609366,281668,281999,282892,283972,285185,286562,288054,289622,291146,292571,293840,294949,295929,296854,297723,298553,299322,300026,300648,301213,301746,287094,293869,294564,295496,297548,301626,302214,306627,317158,317028,312421,308008,307202,306693,311213,321232,328992,322136,323840,323557,323701,336290,350050,356998,363363,367653,362193,340342,318819,306020,300533,298678,286315,288083,287498,284077,292533,273568,262590,258646,246852,251867,242736,248342,254262,262935,257838,237261,235831,232633,236977,243914,238528,231098,224520,220410,219138,204568,192300,185448,171285,160060,144567,128668,115477,107250,96338,82865,71975,61754,44579,39294,32026,27138,20683,16219,12777,9199,6951,11861
2,1,2,2038,24760488,282372,282488,283057,283809,284758,285906,287245,288753,290326,291876,293325,294612,295706,296718,297736,298808,299945,301048,302100,302997,303760,304398,289795,296652,297396,298337,300326,304248,304659,308848,319111,318712,313898,309341,308449,307863,312328,322280,329976,323048,324622,324211,324236,336707,350347,357189,363440,367602,362019,340104,318544,305692,300129,298190,285805,287497,286826,283324,291638,272685,261668,257603,245724,250499,241235,246559,252172,260487,255165,234567,232876,229411,233352,239812,234130,226424,219525,214998,213191,198426,185842,178502,164190,152679,137109,121226,108021,99549,88655,75535,64923,55063,39250,34114,27383,22833,17090,13148,10146,7146,12443
2,1,2,2039,24910295,283266,283228,283571,283997,284615,285496,286603,287957,289471,291068,292645,294113,295385,296508,297615,298842,300228,301703,303163,304501,305598,306470,307191,292645,299547,300302,301181,303011,306751,306937,310857,320836,320223,315264,310621,309648,309015,313420,323303,330911,323863,325303,324774,324698,337056,350582,357309,363431,367446,361754,339797,318210,305308,299675,297672,285271,286868,286100,282528,290698,271747,260653,256442,244450,248984,239565,244600,249892,257840,252298,231691,229711,225975,229502,235462,229463,221461,214212,209242,206865,191834,178953,171178,156685,144869,129238,113460,100324,91670,80871,68190,57938,48523,34111,29201,23066,18893,13873,10455,7892,12967
2,1,2,2040,25058969,284305,284160,284336,284535,284823,285372,286210,287331,288688,290230,291852,293446,294899,296203,297420,298742,300289,302020,303863,305611,307157,308365,309324,310129,295608,302517,303209,303929,305574,309079,308995,312632,322387,321620,316574,311852,310831,310143,314486,324280,331748,324573,325892,325263,325097,337342,350747,357347,363321,367198,361419,339430,317819,304873,299189,297125,284697,286183,285331,281691,289703,270718,259521,255133,243030,247295,237721,242457,247425,255002,249237,228598,226329,222320,225416,230842,224505,216176,208553,203111,200063,184794,171681,163424,148739,136621,121025,105440,92447,83684,73064,60906,51105,42212,29230,24622,19111,15358,11045,8147,13848
2,1,2,2041,25206636,285433,285233,285296,285323,285380,285595,286101,286953,288077,289461,291029,292669,294246,295731,297132,298567,300215,302118,304221,306363,308323,309983,311280,312327,313177,298646,305492,306022,306551,307957,311185,310814,314227,323818,322961,317834,313063,311990,311246,315503,325156,332479,325192,326407,325688,325434,337563,350827,357283,363117,366883,361021,339005,317376,304407,298674,296538,284069,285458,284525,280798,288611,269566,258240,253678,241440,245429,235696,240126,244767,251963,245950,225293,222729,218434,221069,225925,219217,210537,202521,196512,192790,177353,163974,155203,140341,128010,112535,97224,84455,75665,65313,53772,44503,36211,24675,20424,15556,12246,8618,14623
2,1,2,2042,25353469,286639,286398,286395,286305,286188,286169,286340,286858,287716,288865,290276,291862,293484,295090,296676,298301,300068,302076,304364,306771,309131,311209,312962,314350,315442,316295,301687,308363,308703,308986,310110,313045,312449,315701,325193,324250,319076,314254,313123,312299,316419,325925,333116,325735,326857,326051,325706,337704,350810,357127,362847,366506,360563,338526,316899,303909,298121,295897,283399,284698,283662,279808,287388,268259,256809,252047,239675,243377,233494,237614,241916,248695,242435,221773,218898,214296,216440,220674,213572,204523,196018,189444,185098,169460,155798,146510,131567,119101,103834,88880,76419,67695,57715,46872,38219,30601,20492,16645,12422,9569,15471
2,1,2,2043,25499606,287916,287640,287586,287426,287189,286996,286930,287112,287633,288520,289694,291121,292691,294345,296052,297865,299829,301964,304362,306963,309595,312078,314253,316100,317534,318628,319408,304623,311101,311193,311188,312015,314715,313959,317115,326514,325519,320294,315418,314209,313253,317229,326600,333675,326212,327244,326349,325896,337743,350703,356904,362515,366068,360050,338009,316393,303374,297518,295214,282694,283881,282705,278694,286002,266798,255197,250233,237725,241139,231109,234909,238850,245202,238690,218021,214814,209880,211488,215065,207543,198027,189041,181960,176930,161082,147143,137424,122483,109961,94987,80482,68427,59871,50359,40296,32335,25445,16722,13309,9720,16721
2,1,2,2044,25645295,289247,288954,288855,288641,288330,288013,287771,287717,287904,288452,289366,290553,291964,293565,295322,297262,299421,301761,304297,307016,309844,312604,315185,317459,319353,320789,321808,322416,307421,313641,313443,313132,313725,316261,315410,318475,327816,326763,321484,316530,315188,314096,317942,327196,334168,326626,327564,326563,325989,337696,350529,356620,362123,365573,359498,337463,315847,302791,296874,294495,281939,282972,281621,277417,284455,265152,253404,248231,235599,238721,228538,231994,235568,241473,234701,214017,210449,205151,206189,209068,201023,191046,181643,174005,168254,152207,138089,128007,113157,100663,86081,72125,60572,52290,43340,34132,26920,20792,13389,10429,17661
2,1,2,2045,25790714,290627,290320,290196,289936,289564,289171,288807,288576,288523,288738,289311,290241,291408,292854,294560,296553,298845,301387,304136,307002,309954,312914,315776,318456,320781,322677,324035,324880,325281,310018,315935,315431,314880,315307,317742,316803,319815,329093,327982,322624,317539,316059,314839,318576,327725,334598,326973,327803,326681,325997,337587,350295,356278,361678,365043,358914,336876,315251,302165,296193,293722,281085,281935,280376,275983,282718,263320,251421,246043,233291,236108,225765,228867,232059,237497,230435,209730,205768,200083,200518,202573,194007,183637,173772,165548,159059,142915,128700,118333,103659,91290,77201,63903,52954,45049,36749,28451,22023,16671,10506,18781
2,1,2,2046,25936141,292039,291736,291589,291298,290879,290425,289980,289626,289398,289370,289615,290202,291112,292310,293866,295812,298163,300847,303807,306893,309999,313086,316151,319118,321849,324173,325995,327170,327803,327937,312364,317962,317217,316498,316823,319167,318178,321130,330343,329149,323660,318436,316829,315506,319141,328191,334959,327240,327944,326716,325944,337421,350007,355886,361202,364483,358287,336232,314610,301503,295456,292853,280108,280735,278972,274362,280784,261290,249250,243665,230793,233284,222785,225521,228309,233245,225867,205130,200751,194652,194362,195570,186551,175749,165396,156575,149428,133274,119047,108475,94076,81942,68460,55920,45669,38242,30668,23307,17680,13101,19561
2,1,2,2047,26081696,293447,293184,293032,292716,292260,291755,291248,290816,290463,290261,290261,290519,291088,292030,293338,295138,297449,300205,303312,306617,309946,313189,316389,319561,322580,325313,327558,329197,330154,330513,330331,314437,319784,318868,318047,318281,320573,319528,322417,331539,330206,324577,319230,317516,316102,319645,328590,335236,327407,327999,326689,325835,337198,349666,355466,360695,363879,357601,335543,313931,300787,294627,291856,278968,279374,277379,272548,278645,259067,246883,241095,228094,230246,219591,221942,224289,228685,220967,200193,195367,188745,187716,188126,178609,167349,156506,147170,139426,123354,109203,98519,84511,72727,59962,48275,38811,31950,25154,18737,13915,21973
2,1,2,2048,26227613,294836,294627,294508,294184,293700,293153,292597,292097,291667,291343,291165,291179,291420,292020,293076,294632,296805,299525,302715,306174,309729,313200,316562,319869,323094,326115,328769,330827,332241,332918,332958,332447,316298,321469,320450,319538,319719,321953,320853,323651,332626,331148,325392,319942,318138,316635,320082,328903,335414,327489,327996,326607,325673,336926,349301,355017,360145,363215,356867,334815,313200,299973,293667,290688,277668,277826,275592,270536,276304,256649,244324,238313,225188,226990,216168,218100,219975,223786,215704,194888,189505,182360,180641,180188,170143,158426,147178,137397,129127,113231,99251,88571,75071,63760,51817,41069,32464,26235,20250,14766,24210
2,1,2,2049,26374040,296181,296053,295976,295684,295189,294614,294009,293463,292966,292560,292263,292097,292095,292369,293081,294390,296327,298916,302083,305630,309343,313049,316638,320113,323474,326701,329642,332103,333933,335060,335410,335116,334348,318020,323085,321972,321008,321130,323305,322120,324776,333596,331982,326124,320583,318695,317100,320434,329117,335505,327511,327937,326471,325466,336636,348909,354524,359538,362505,356090,334031,312369,299030,292534,289357,276182,276084,273603,268323,273751,254031,241553,235316,222062,223499,212488,213972,215335,218523,210042,189101,183155,175555,173087,171718,161143,149058,137482,127325,118609,102988,89298,78744,65875,55154,44131,34393,26692,21146,15982,26304
2,1,2,2050,26521147,297452,297432,297431,297174,296710,296120,295488,294889,294346,293876,293497,293212,293028,293059,293448,294419,296114,298478,301517,305050,308860,312724,316556,320259,323790,327152,330298,333043,335271,336807,337601,337611,337056,336106,319668,324639,323473,322451,322516,324601,323274,325777,334454,332732,326784,321163,319183,317484,320688,329245,335536,327479,327825,326291,325240,336319,348476,353980,358883,361750,355252,333142,311403,297915,291235,287831,274501,274140,271414,265908,270991,251193,238566,232096,218703,219741,208528,209526,210339,212855,203862,182829,176382,168280,165022,162706,151690,139312,127482,117029,107957,92730,79461,69162,57041,47023,36996,28310,21543,16712,28554
2,1,2,2051,26669097,298646,298739,298838,298655,298222,297657,297009,296386,295786,295269,294828,294459,294156,294005,294154,294805,296170,298299,301126,304540,308336,312307,316298,320251,324011,327541,330819,333768,336273,338201,339398,339845,339586,338848,337785,321253,326169,324947,323867,323846,325784,324307,326670,335226,333410,327379,321672,319587,317769,320859,329314,335509,327395,327669,326087,324992,335963,347993,353388,358188,360936,354308,332113,310258,296630,289745,286106,272622,271993,269015,263291,267999,248127,235350,228630,215088,215700,204255,204731,204954,206656,197156,176130,169137,160506,156433,153237,141849,129254,117249,106595,97281,82583,69857,59946,48682,39465,30493,22880,17049,30549
2,1,2,2052,26818073,299751,299971,300172,300088,299725,299187,298561,297921,297300,296726,296235,295806,295417,295147,295120,295532,296582,298389,300991,304201,307890,311846,315948,320062,324076,327835,331281,334356,337059,339259,340839,341685,341859,341415,340560,339401,322817,327674,326394,325226,325061,326844,325231,327478,335926,334022,327904,322096,319892,317968,320971,329328,335432,327269,327488,325870,324707,335558,347465,352757,357433,360013,353217,330901,308938,295150,288055,284175,270537,269643,266416,260446,264768,244825,231885,224896,211190,211334,199641,199556,199055,199920,189987,168956,161387,152219,147401,143372,131684,118955,106871,96127,86708,72665,60608,51215,40905,32568,24676,18132,32072
2,1,2,2053,26968253,300763,301111,301435,301445,301178,300711,300111,299490,298852,298255,297708,297229,296781,296424,296276,296520,297340,298841,301128,304122,307611,311463,315559,319787,323959,327978,331647,334886,337711,340102,341950,343171,343739,343721,343160,342206,340991,324356,329149,327783,326467,326146,327786,326064,328210,336560,334560,328342,322421,320112,318111,321028,329294,335313,327118,327298,325616,324374,335115,346900,352069,356573,358943,351937,329505,307419,293467,286160,282036,268250,267091,263588,257370,261281,241266,228152,220867,206977,206613,194658,193880,192633,192715,182307,161278,153121,143501,137984,133175,121269,108500,96450,85750,76363,63105,51834,43080,33799,26390,19583,33830
2,1,2,2054,27119721,301690,302160,302602,302734,302557,302181,301650,301056,300436,299825,299255,298717,298217,297805,297572,297697,298356,299637,301628,304314,307590,311249,315240,319469,323760,327933,331861,335319,338303,340810,342841,344322,345263,345637,345499,344840,343828,342554,325868,330564,329051,327580,327116,328641,326824,328875,337119,335012,328677,322658,320275,318200,321036,329217,335171,326959,327075,325316,324007,334640,346280,351275,355565,357682,350465,327899,305694,291577,284051,279689,265763,264310,260525,254047,257526,237431,224123,216511,202415,201509,189182,187689,185757,184988,174084,153083,144419,134407,128247,122719,110687,97995,86109,75588,66381,54026,43650,35637,27424,20969,36055
2,1,2,2055,27272504,302537,303124,303680,303927,303867,303577,303137,302610,302017,301422,300837,300280,299718,299253,298969,299015,299562,300689,302470,304869,307845,311292,315097,319223,323516,327809,331887,335606,338801,341459,343598,345260,346453,347195,347451,347209,346491,345423,344087,327315,331860,330191,328578,327997,329422,327515,329467,337589,335360,328928,322838,320385,318238,321003,329122,335017,326769,326804,324979,323608,334112,345553,350338,354370,356225,348774,326075,303754,289474,281735,277134,263049,261294,257210,250458,253472,233286,219757,211790,197475,195895,183200,181053,178377,176710,165305,144449,135335,124991,118251,112088,100043,87559,75971,65772,56891,45545,36150,28950,21820,38567
2,1,2,2056,27426723,303321,304006,304673,305029,305082,304906,304552,304113,303588,303020,302452,301876,301298,300769,300435,300434,300908,301934,303568,305765,308461,311615,315207,319154,323342,327641,331837,335699,339152,342014,344301,346058,347432,348422,349040,349197,348893,348114,346987,345561,328643,333022,331210,329483,328800,330134,328134,329972,337955,335622,329122,322965,320445,318238,320956,329015,334833,326531,326495,324610,323159,333480,344683,349211,352978,354548,346857,324030,301595,287158,279210,274345,260102,258027,253634,246584,249092,228790,215023,206671,192035,189754,176784,173924,170460,167865,156053,135430,125924,115321,108081,101383,89460,77317,66167,56425,48014,37765,29405,23066,40872
2,1,2,2057,27582410,304054,304826,305583,306048,306204,306140,305894,305546,305107,304606,304067,303508,302910,302365,301967,301922,302357,303316,304860,306920,309416,312294,315600,319336,323347,327539,331744,335720,339309,342421,344904,346809,348268,349437,350303,350815,350914,350548,349710,348489,346910,329835,334064,332135,330310,329534,330773,328660,330373,338236,335827,329260,323042,320468,318224,320900,328877,334603,326258,326156,324193,322608,332707,343631,347889,351369,352643,344708,321752,299217,284631,276451,271313,256903,254495,249763,242391,244341,223909,209887,201026,186075,183161,169883,166268,161997,158540,146380,126084,116253,105473,97830,90732,79064,67403,56822,47670,39858,30755,23460,43307
2,1,2,2058,27739653,304754,305596,306434,306985,307244,307280,307146,306903,306556,306141,305668,305139,304557,303994,303579,303478,303874,304802,306288,308266,310632,313315,316350,319803,323605,327620,331714,335696,339393,342637,345362,347455,349058,350309,351351,352114,352562,352601,352172,351241,349868,348123,330904,335011,332982,331065,330194,331318,329085,330688,338459,335977,329352,323083,320477,318199,320814,328694,334337,325957,325771,323678,321917,331748,342384,346354,349533,350504,342314,319245,296622,281865,273444,268020,253442,250669,245570,237830,239181,218614,204208,194837,179669,176066,162468,158077,153069,148787,136351,116472,106394,95539,87621,80257,68990,57942,48058,39617,32501,24568,45196
2,1,2,2059,27898530,305442,306332,307232,307861,308204,308342,308303,308172,307931,307606,307219,306755,306200,305655,305228,305109,305459,306356,307823,309749,312042,314598,317442,320624,324149,327954,331870,335735,339434,342779,345632,347957,349744,351136,352259,353194,353894,354280,354255,353733,352646,351107,349210,331876,335877,333758,331746,330763,331758,329421,330943,338627,336078,329407,323110,320476,318152,320686,328481,334043,325605,325285,323019,321045,330602,340922,344595,347463,348118,339683,316508,293779,278849,270179,264456,249692,246518,241008,232876,233574,212755,197976,188182,172771,168441,154528,149432,143725,138668,126032,106665,96444,85635,77568,70094,59364,49057,39986,32344,25997,47236
2,1,2,2060,28059032,306137,307057,307999,308685,309101,309321,309384,309345,309214,308998,308701,308320,307834,307312,306907,306781,307120,307977,309423,311339,313586,316075,318795,321792,325044,328574,332276,335961,339540,342879,345823,348272,350285,351858,353117,354135,355007,355645,355968,355848,355166,353908,352218,350196,332766,336675,334458,332335,331226,332111,329699,331144,338747,336143,329446,323130,320452,318063,320528,328237,333700,325155,324658,322177,319991,329248,339241,342605,345148,345490,336811,313511,290677,275569,266638,260588,245614,241998,236045,227484,227366,206315,191270,181010,165347,160272,146140,140379,134023,128248,115494,96758,86512,75873,67806,60374,50316,40862,32684,25902,49650
2,1,3,2016,1211192,16142,16189,16341,16490,16642,16664,17019,16941,17591,17740,17586,17601,17336,17024,17151,17636,18091,17868,18092,17768,17649,18180,18877,19597,20241,20052,19672,18492,17791,17133,16871,16845,16305,16521,15860,16033,16171,14735,14650,14811,13972,14360,14016,14349,14602,15239,15453,14655,14608,14904,15331,16596,16656,16581,16653,17041,17149,16203,16033,15561,15261,14575,13779,12965,12164,11619,11343,10628,10102,9988,7717,7563,7039,6670,5903,5556,5226,4678,4475,3911,3699,3407,2883,2777,2478,2153,2061,1601,1507,1373,1135,1006,815,648,532,431,331,227,188,136,282
2,1,3,2017,1218912,15960,16100,16184,16337,16484,16638,16660,17016,16941,17590,17739,17583,17601,17336,17024,17151,17638,18089,17868,18090,17760,17646,18170,18872,19585,20233,20041,19660,18483,17781,17121,16856,16826,16290,16505,15842,16010,16147,14710,14624,14781,13938,14326,13980,14310,14561,15189,15398,14597,14540,14834,15252,16504,16556,16473,16534,16913,17013,16065,15882,15411,15101,14413,13615,12798,11996,11447,11161,10445,9911,9788,7550,7386,6863,6486,5730,5380,5047,4505,4295,3740,3523,3230,2720,2601,2304,1987,1883,1450,1351,1217,991,866,691,543,437,349,260,176,142,286
2,1,3,2018,1226614,16062,15920,16095,16180,16333,16479,16634,16657,17016,16940,17590,17736,17583,17601,17334,17023,17153,17639,18088,17868,18085,17754,17637,18164,18868,19575,20225,20028,19646,18473,17771,17106,16839,16808,16276,16486,15821,15986,16120,14685,14596,14745,13907,14290,13944,14270,14513,15137,15339,14531,14473,14759,15170,16408,16452,16359,16413,16783,16874,15918,15728,15256,14936,14245,13446,12623,11821,11269,10973,10254,9713,9580,7377,7204,6679,6297,5551,5198,4863,4326,4108,3563,3341,3047,2553,2420,2125,1819,1707,1300,1199,1067,854,735,577,447,352,276,201,134,285
2,1,3,2019,1234294,16154,16023,15916,16091,16176,16328,16476,16632,16658,17015,16940,17587,17736,17583,17601,17332,17024,17154,17640,18086,17863,18080,17743,17634,18160,18861,19567,20216,20018,19633,18462,17758,17089,16825,16792,16258,16464,15799,15960,16093,14659,14563,14712,13875,14253,13906,14224,14465,15080,15272,14466,14402,14682,15083,16307,16340,16243,16290,16649,16726,15770,15572,15095,14766,14071,13270,12440,11640,11083,10776,10056,9507,9364,7197,7015,6489,6101,5366,5010,4671,4141,3915,3381,3153,2858,2380,2234,1944,1652,1530,1153,1051,921,726,614,475,362,279,214,152,276
2,1,3,2020,1241914,16226,16116,16019,15914,16087,16171,16324,16474,16633,16657,17015,16936,17587,17736,17583,17600,17333,17026,17156,17638,18077,17860,18074,17738,17632,18151,18855,19557,20207,20008,19619,18448,17743,17074,16809,16773,16238,16441,15775,15932,16065,14627,14532,14679,13842,14215,13862,14179,14412,15015,15206,14397,14329,14600,14993,16200,16227,16124,16164,16507,16578,15617,15409,14929,14590,13889,13086,12251,11451,10888,10572,9850,9292,9141,7011,6819,6292,5898,5173,4815,4472,3948,3717,3193,2959,2663,2198,2046,1763,1483,1356,1010,909,783,608,506,384,287,217,163,281
2,1,3,2021,1249458,16275,16189,16112,16017,15911,16082,16168,16322,16475,16632,16657,17012,16937,17587,17736,17583,17601,17335,17027,17156,17635,18074,17852,18070,17736,17629,18144,18848,19547,20197,19997,19602,18432,17729,17056,16793,16751,16217,16416,15749,15903,16030,14597,14500,14645,13807,14172,13820,14130,14352,14952,15135,14326,14251,14515,14896,16090,16112,16002,16029,16364,16424,15460,15241,14756,14406,13699,12895,12054,11253,10686,10360,9636,9071,8907,6818,6616,6087,5688,4973,4612,4266,3750,3513,2998,2759,2461,2014,1857,1582,1316,1189,873,774,657,501,409,305,224,165,287
2,1,3,2022,1256902,16303,16239,16185,16110,16014,15908,16079,16166,16323,16474,16632,16654,17013,16938,17587,17737,17585,17603,17337,17027,17152,17632,18067,17850,18069,17731,17624,18136,18841,19537,20187,19983,19583,18417,17714,17040,16773,16729,16194,16390,15722,15868,15998,14566,14467,14609,13768,14130,13772,14073,14293,14884,15062,14250,14170,14424,14798,15979,15993,15872,15894,16216,16263,15298,15066,14575,14214,13502,12696,11848,11047,10475,10138,9414,8839,8665,6617,6403,5874,5470,4765,4402,4054,3546,3299,2796,2552,2257,1829,1668,1405,1155,1030,745,649,542,406,325,237,171,294
2,1,3,2023,1264224,16313,16268,16235,16182,16107,16011,15905,16077,16167,16322,16474,16629,16655,17014,16939,17588,17737,17587,17605,17338,17022,17151,17627,18063,17849,18066,17728,17619,18130,18832,19528,20173,19967,19567,18402,17698,17020,16752,16705,16169,16363,15690,15836,15966,14534,14433,14568,13729,14083,13717,14018,14230,14814,14985,14171,14083,14331,14698,15865,15866,15743,15753,16062,16096,15129,14882,14385,14014,13295,12486,11634,10832,10254,9908,9180,8600,8413,6407,6182,5653,5242,4550,4186,3836,3333,3080,2588,2342,2052,1645,1483,1235,1000,879,626,537,440,323,253,180,305
2,1,3,2024,1271398,16308,16279,16264,16232,16179,16104,16008,15904,16078,16166,16322,16471,16630,16656,17015,16941,17589,17739,17589,17605,17335,17020,17143,17626,18062,17846,18062,17723,17615,18122,18823,19516,20157,19952,19550,18386,17679,16999,16729,16681,16143,16331,15660,15805,15932,14501,14394,14528,13685,14029,13666,13958,14165,14740,14905,14086,13995,14237,14595,15742,15739,15608,15607,15901,15922,14951,14692,14187,13805,13078,12267,11411,10607,10026,9666,8937,8351,8150,6189,5952,5423,5006,4329,3961,3608,3113,2854,2377,2131,1848,1464,1304,1072,855,740,518,436,350,251,193,317
2,1,3,2025,1278416,16291,16275,16275,16261,16229,16176,16101,16007,15905,16077,16166,16319,16472,16632,16656,17016,16942,17591,17741,17590,17601,17335,17015,17143,17627,18060,17844,18058,17720,17609,18115,18811,19501,20143,19936,19533,18367,17658,16976,16706,16655,16112,16301,15630,15772,15896,14463,14356,14484,13634,13977,13611,13896,14096,14663,14818,14000,13905,14140,14485,15619,15608,15467,15456,15734,15740,14764,14495,13980,13585,12850,12038,11176,10374,9786,9415,8684,8091,7876,5962,5712,5184,4762,4099,3728,3373,2887,2624,2165,1921,1647,1288,1133,918,721,613,422,348,274,191,332
2,1,3,2026,1285250,16261,16259,16271,16274,16259,16226,16174,16100,16008,15904,16078,16163,16320,16474,16633,16658,17017,16945,17593,17742,17588,17601,17328,17015,17144,17624,18057,17841,18055,17714,17603,18104,18797,19488,20128,19919,19513,18346,17635,16953,16680,16624,16083,16271,15598,15738,15855,14425,14314,14433,13585,13921,13552,13830,14024,14580,14730,13913,13813,14036,14375,15493,15472,15320,15297,15558,15548,14570,14288,13762,13356,12614,11796,10935,10129,9535,9152,8421,7822,7590,5724,5462,4936,4511,3860,3487,3130,2656,2391,1953,1714,1451,1120,971,775,598,500,337,272,210,342
2,1,3,2027,1291860,16212,16230,16255,16270,16272,16256,16223,16173,16101,16007,15904,16076,16165,16321,16474,16635,16659,17020,16948,17594,17740,17588,17595,17327,17016,17143,17623,18054,17838,18049,17709,17593,18092,18786,19474,20112,19899,19491,18323,17612,16928,16649,16595,16055,16239,15565,15699,15815,14384,14265,14382,13531,13862,13489,13761,13946,14496,14641,13824,13714,13933,14262,15360,15329,15166,15129,15372,15348,14366,14070,13534,13115,12366,11544,10682,9873,9273,8878,8145,7541,7290,5476,5204,4679,4250,3612,3238,2883,2423,2159,1743,1511,1263,960,820,643,488,400,264,208,361
