"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"1122","2017-02-27 17:17:20","2017-02-27 17:36:03","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","115","Porter Square Station","42.387995","-71.119084","699","Subscriber","1959","1"
"355","2017-02-27 17:18:03","2017-02-27 17:23:58","44","Congress St at North St","42.360613","-71.057452","59","Chinatown Gate Plaza","42.351356","-71.059367","356","Subscriber","1960","1"
"496","2017-02-27 17:19:06","2017-02-27 17:27:22","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","189","Kendall T","42.362427842912396","-71.08495473861694","659","Subscriber","1981","1"
"570","2017-02-27 17:19:15","2017-02-27 17:28:45","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","195","Brian P. Murphy Staircase at Child Street","42.3720597013741","-71.07202649116516","731","Subscriber","1981","1"
"366","2017-02-27 17:19:28","2017-02-27 17:25:35","107","Ames St at Main St","42.3625","-71.08822","179","MIT Vassar St","42.355601213279265","-71.10394477844238","773","Subscriber","1987","1"
"314","2017-02-27 17:19:59","2017-02-27 17:25:14","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","176","Lesley University","42.38674802045056","-71.11901879310608","949","Subscriber","1982","1"
"631","2017-02-27 17:21:27","2017-02-27 17:31:58","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","645","Subscriber","1984","2"
"1124","2017-02-27 17:21:52","2017-02-27 17:40:37","177","University Park","42.36264779118595","-71.10006093978882","115","Porter Square Station","42.387995","-71.119084","764","Subscriber","1953","1"
"308","2017-02-27 17:22:53","2017-02-27 17:28:01","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","177","University Park","42.36264779118595","-71.10006093978882","1070","Subscriber","1993","1"
"1271","2017-02-27 17:23:09","2017-02-27 17:44:21","44","Congress St at North St","42.360613","-71.057452","36","Copley Square - Dartmouth St at Boylston St","42.349673","-71.077303","606","Subscriber","1984","1"
"206","2017-02-27 17:23:46","2017-02-27 17:27:12","189","Kendall T","42.362427842912396","-71.08495473861694","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1539","Subscriber","1992","1"
"1455","2017-02-27 17:24:23","2017-02-27 17:48:38","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1631","Subscriber","1985","1"
"721","2017-02-27 17:24:55","2017-02-27 17:36:57","189","Kendall T","42.362427842912396","-71.08495473861694","195","Brian P. Murphy Staircase at Child Street","42.3720597013741","-71.07202649116516","1548","Subscriber","1985","1"
"340","2017-02-27 17:25:04","2017-02-27 17:30:44","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","641","Subscriber","1993","1"
"4970","2017-02-27 17:26:11","2017-02-27 18:49:01","143","EF - North Point Park","42.369885","-71.069957","189","Kendall T","42.362427842912396","-71.08495473861694","923","Subscriber","1991","1"
"354","2017-02-27 17:26:57","2017-02-27 17:32:51","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","189","Kendall T","42.362427842912396","-71.08495473861694","898","Subscriber","1960","1"
"748","2017-02-27 17:27:29","2017-02-27 17:39:58","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","143","EF - North Point Park","42.369885","-71.069957","1273","Subscriber","1962","1"
"1840","2017-02-27 17:27:41","2017-02-27 17:58:22","151","Surface Rd at India St","42.358155","-71.052163","44","Congress St at North St","42.360613","-71.057452","1472","Subscriber","1965","1"
"105","2017-02-27 17:28:01","2017-02-27 17:29:47","189","Kendall T","42.362427842912396","-71.08495473861694","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1109","Subscriber","1984","1"
"401","2017-02-27 17:28:23","2017-02-27 17:35:05","107","Ames St at Main St","42.3625","-71.08822","179","MIT Vassar St","42.355601213279265","-71.10394477844238","639","Subscriber","1994","1"
"1373","2017-02-27 17:28:45","2017-02-27 17:51:39","143","EF - North Point Park","42.369885","-71.069957","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","1083","Subscriber","1959","1"
"740","2017-02-27 17:30:32","2017-02-27 17:42:53","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1559","Subscriber","1978","1"
"182","2017-02-27 17:30:42","2017-02-27 17:33:44","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1566","Subscriber","1990","1"
"955","2017-02-27 17:31:16","2017-02-27 17:47:12","177","University Park","42.36264779118595","-71.10006093978882","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","735","Subscriber","1992","1"
"306","2017-02-27 17:32:05","2017-02-27 17:37:12","140","Danehy Park","42.388966","-71.132788","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","749","Subscriber","1967","2"
"230","2017-02-27 17:32:11","2017-02-27 17:36:01","139","Dana Park","42.361780439606044","-71.10809952020645","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1465","Subscriber","1963","1"
"1605","2017-02-27 17:32:28","2017-02-27 17:59:13","189","Kendall T","42.362427842912396","-71.08495473861694","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","1265","Subscriber","1985","2"
"115","2017-02-27 17:32:34","2017-02-27 17:34:30","107","Ames St at Main St","42.3625","-71.08822","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","756","Subscriber","1988","1"
"610","2017-02-27 17:32:38","2017-02-27 17:42:48","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","734","Subscriber","1987","1"
"350","2017-02-27 17:32:51","2017-02-27 17:38:42","189","Kendall T","42.362427842912396","-71.08495473861694","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","659","Subscriber","1990","1"
"425","2017-02-27 17:32:52","2017-02-27 17:39:58","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","774","Subscriber","1978","2"
"467","2017-02-27 17:33:05","2017-02-27 17:40:52","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","961","Subscriber","1990","1"
"566","2017-02-27 17:33:39","2017-02-27 17:43:06","117","Binney St / Sixth St","42.366095","-71.086388","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1064","Subscriber","1987","1"
"998","2017-02-27 17:33:51","2017-02-27 17:50:29","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1089","Subscriber","1981","1"
"370","2017-02-27 17:34:27","2017-02-27 17:40:37","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1628","Subscriber","1967","1"
"453","2017-02-27 17:35:18","2017-02-27 17:42:51","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1303","Subscriber","1984","1"
"346","2017-02-27 17:35:24","2017-02-27 17:41:11","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1576","Subscriber","1984","2"
"417","2017-02-27 17:35:33","2017-02-27 17:42:31","189","Kendall T","42.362427842912396","-71.08495473861694","177","University Park","42.36264779118595","-71.10006093978882","898","Subscriber","1990","2"
"394","2017-02-27 17:35:41","2017-02-27 17:42:16","189","Kendall T","42.362427842912396","-71.08495473861694","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1532","Subscriber","1988","2"
"344","2017-02-27 17:35:46","2017-02-27 17:41:31","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","803","Subscriber","1961","2"
"462","2017-02-27 17:37:10","2017-02-27 17:44:53","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","800","Subscriber","1989","1"
"633","2017-02-27 17:37:40","2017-02-27 17:48:13","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1534","Subscriber","1984","1"
"298","2017-02-27 17:37:50","2017-02-27 17:42:48","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","956","Subscriber","1988","2"
"581","2017-02-27 17:38:20","2017-02-27 17:48:02","177","University Park","42.36264779118595","-71.10006093978882","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","708","Subscriber","1982","1"
"243","2017-02-27 17:39:36","2017-02-27 17:43:39","139","Dana Park","42.361780439606044","-71.10809952020645","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1547","Subscriber","1984","1"
"252","2017-02-27 17:39:47","2017-02-27 17:43:59","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1566","Subscriber","1991","1"
"954","2017-02-27 17:39:56","2017-02-27 17:55:51","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","115","Porter Square Station","42.387995","-71.119084","1280","Subscriber","1993","1"
"125","2017-02-27 17:41:20","2017-02-27 17:43:25","117","Binney St / Sixth St","42.366095","-71.086388","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","736","Subscriber","1983","1"
"541","2017-02-27 17:42:20","2017-02-27 17:51:22","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","635","Subscriber","1989","2"
"674","2017-02-27 17:43:04","2017-02-27 17:54:19","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","176","Lesley University","42.38674802045056","-71.11901879310608","1539","Subscriber","1980","1"
"302","2017-02-27 17:44:02","2017-02-27 17:49:04","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","914","Subscriber","1969","1"
"189","2017-02-27 17:44:24","2017-02-27 17:47:34","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","139","Dana Park","42.361780439606044","-71.10809952020645","778","Subscriber","1962","1"
"229","2017-02-27 17:45:00","2017-02-27 17:48:49","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1382","Subscriber","1985","1"
"305","2017-02-27 17:45:42","2017-02-27 17:50:47","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","179","MIT Vassar St","42.355601213279265","-71.10394477844238","956","Subscriber","1991","1"
"545","2017-02-27 17:45:55","2017-02-27 17:55:00","107","Ames St at Main St","42.3625","-71.08822","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1638","Subscriber","1986","1"
"255","2017-02-27 17:46:04","2017-02-27 17:50:19","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","763","Subscriber","1968","1"
"272","2017-02-27 17:46:33","2017-02-27 17:51:06","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1325","Subscriber","1991","1"
"383","2017-02-27 17:46:47","2017-02-27 17:53:11","107","Ames St at Main St","42.3625","-71.08822","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","737","Subscriber","1986","1"
"212","2017-02-27 17:46:54","2017-02-27 17:50:27","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","1141","Subscriber","1991","2"
"220","2017-02-27 17:47:22","2017-02-27 17:51:03","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","185","Third at Binney","42.36544486137399","-71.08277142047882","1011","Subscriber","1988","2"
"330","2017-02-27 17:47:34","2017-02-27 17:53:05","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1290","Subscriber","1979","1"
"337","2017-02-27 17:47:48","2017-02-27 17:53:26","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","755","Subscriber","1979","1"
"287","2017-02-27 17:47:50","2017-02-27 17:52:38","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","866","Subscriber","1978","1"
"912","2017-02-27 17:48:03","2017-02-27 18:03:16","189","Kendall T","42.362427842912396","-71.08495473861694","44","Congress St at North St","42.360613","-71.057452","681","Subscriber","1990","1"
"858","2017-02-27 17:48:25","2017-02-27 18:02:43","177","University Park","42.36264779118595","-71.10006093978882","143","EF - North Point Park","42.369885","-71.069957","957","Subscriber","1955","1"
"510","2017-02-27 17:48:27","2017-02-27 17:56:58","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","890","Subscriber","1972","1"
"279","2017-02-27 17:49:04","2017-02-27 17:53:43","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","640","Subscriber","1993","1"
"648","2017-02-27 17:49:04","2017-02-27 17:59:53","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","670","Subscriber","1992","1"
"282","2017-02-27 17:51:00","2017-02-27 17:55:43","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","1612","Subscriber","1984","1"
"648","2017-02-27 17:51:13","2017-02-27 18:02:02","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1629","Subscriber","1956","2"
"220","2017-02-27 17:51:53","2017-02-27 17:55:33","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","735","Subscriber","1974","1"
"779","2017-02-27 17:52:07","2017-02-27 18:05:07","189","Kendall T","42.362427842912396","-71.08495473861694","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","932","Subscriber","1993","1"
"340","2017-02-27 17:52:51","2017-02-27 17:58:32","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","189","Kendall T","42.362427842912396","-71.08495473861694","1657","Subscriber","1978","1"
"179","2017-02-27 17:53:12","2017-02-27 17:56:12","189","Kendall T","42.362427842912396","-71.08495473861694","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1010","Subscriber","1979","1"
"391","2017-02-27 17:53:51","2017-02-27 18:00:22","107","Ames St at Main St","42.3625","-71.08822","179","MIT Vassar St","42.355601213279265","-71.10394477844238","782","Subscriber","1992","1"
"397","2017-02-27 17:54:31","2017-02-27 18:01:08","143","EF - North Point Park","42.369885","-71.069957","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1273","Subscriber","1971","1"
"447","2017-02-27 17:55:40","2017-02-27 18:03:08","189","Kendall T","42.362427842912396","-71.08495473861694","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","638","Subscriber","1987","1"
"461","2017-02-27 17:55:42","2017-02-27 18:03:24","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","179","MIT Vassar St","42.355601213279265","-71.10394477844238","803","Subscriber","1990","1"
"221","2017-02-27 17:56:03","2017-02-27 17:59:44","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","660","Subscriber","1997","1"
"282","2017-02-27 17:56:06","2017-02-27 18:00:49","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","107","Ames St at Main St","42.3625","-71.08822","1536","Subscriber","1978","2"
"440","2017-02-27 17:56:38","2017-02-27 18:03:59","107","Ames St at Main St","42.3625","-71.08822","107","Ames St at Main St","42.3625","-71.08822","842","Subscriber","1988","2"
"457","2017-02-27 17:58:04","2017-02-27 18:05:42","141","Kendall Street","42.363560158429884","-71.08216792345047","177","University Park","42.36264779118595","-71.10006093978882","1530","Subscriber","1989","1"
"702","2017-02-27 17:58:24","2017-02-27 18:10:06","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1301","Subscriber","1990","1"
"321","2017-02-27 17:58:27","2017-02-27 18:03:48","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","189","Kendall T","42.362427842912396","-71.08495473861694","763","Subscriber","1988","2"
"255","2017-02-27 17:58:41","2017-02-27 18:02:56","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","735","Subscriber","1985","2"
"246","2017-02-27 18:00:00","2017-02-27 18:04:06","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","177","University Park","42.36264779118595","-71.10006093978882","768","Subscriber","1996","1"
"9086","2017-02-27 18:00:49","2017-02-27 20:32:16","59","Chinatown Gate Plaza","42.351356","-71.059367","59","Chinatown Gate Plaza","42.351356","-71.059367","23","Subscriber","1984","1"
"289","2017-02-27 18:01:03","2017-02-27 18:05:53","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","945","Subscriber","1983","1"
"346","2017-02-27 18:01:05","2017-02-27 18:06:52","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1076","Subscriber","1994","2"
"398","2017-02-27 18:01:20","2017-02-27 18:07:59","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","189","Kendall T","42.362427842912396","-71.08495473861694","1297","Subscriber","1988","1"
"339","2017-02-27 18:02:11","2017-02-27 18:07:51","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1106","Subscriber","1985","1"
"234","2017-02-27 18:02:28","2017-02-27 18:06:22","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1532","Subscriber","1994","1"
"621","2017-02-27 18:02:30","2017-02-27 18:12:52","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1559","Subscriber","1987","1"
"313","2017-02-27 18:02:54","2017-02-27 18:08:07","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","664","Subscriber","1990","1"
"590","2017-02-27 18:03:02","2017-02-27 18:12:52","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1579","Subscriber","1987","1"
"320","2017-02-27 18:03:24","2017-02-27 18:08:44","189","Kendall T","42.362427842912396","-71.08495473861694","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1552","Subscriber","1984","1"
"871","2017-02-27 18:06:20","2017-02-27 18:20:51","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","797","Subscriber","1982","2"
"122","2017-02-27 18:07:30","2017-02-27 18:09:32","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1566","Subscriber","1992","1"
"219","2017-02-27 18:09:33","2017-02-27 18:13:13","107","Ames St at Main St","42.3625","-71.08822","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","842","Subscriber","1992","1"
"387","2017-02-27 18:10:08","2017-02-27 18:16:35","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1005","Subscriber","1971","1"
"494","2017-02-27 18:10:24","2017-02-27 18:18:39","115","Porter Square Station","42.387995","-71.119084","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","699","Subscriber","1966","1"
"675","2017-02-27 18:10:41","2017-02-27 18:21:57","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","853","Subscriber","1981","2"
"315","2017-02-27 18:10:45","2017-02-27 18:16:00","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","177","University Park","42.36264779118595","-71.10006093978882","864","Subscriber","1990","1"
"352","2017-02-27 18:12:00","2017-02-27 18:17:53","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","737","Subscriber","1974","1"
"749","2017-02-27 18:12:02","2017-02-27 18:24:31","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","890","Subscriber","1992","2"
"482","2017-02-27 18:12:34","2017-02-27 18:20:36","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","861","Subscriber","1984","1"
"381","2017-02-27 18:13:18","2017-02-27 18:19:39","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","658","Subscriber","1979","1"
"395","2017-02-27 18:13:29","2017-02-27 18:20:05","141","Kendall Street","42.363560158429884","-71.08216792345047","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","741","Subscriber","1990","1"
"162","2017-02-27 18:13:32","2017-02-27 18:16:15","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","1113","Subscriber","1994","1"
"490","2017-02-27 18:14:28","2017-02-27 18:22:39","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","115","Porter Square Station","42.387995","-71.119084","1553","Subscriber","1989","1"
"301","2017-02-27 18:14:41","2017-02-27 18:19:43","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","959","Subscriber","1978","1"
"277","2017-02-27 18:15:41","2017-02-27 18:20:19","177","University Park","42.36264779118595","-71.10006093978882","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1530","Subscriber","1957","1"
"703","2017-02-27 18:16:33","2017-02-27 18:28:17","184","Sidney Research Campus/ Erie Street at Waverly","42.35775309465199","-71.10393404960632","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","940","Subscriber","1976","1"
"243","2017-02-27 18:16:47","2017-02-27 18:20:50","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","773","Subscriber","1988","2"
"388","2017-02-27 18:18:26","2017-02-27 18:24:54","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","749","Subscriber","1994","1"
"253","2017-02-27 18:18:38","2017-02-27 18:22:51","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","180","Mt Auburn","42.37478628706384","-71.13320231437683","661","Subscriber","1952","1"
"244","2017-02-27 18:20:30","2017-02-27 18:24:34","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","750","Subscriber","1989","1"
"249","2017-02-27 18:21:19","2017-02-27 18:25:28","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","177","University Park","42.36264779118595","-71.10006093978882","1573","Subscriber","1990","1"
"273","2017-02-27 18:22:35","2017-02-27 18:27:09","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","806","Subscriber","1987","2"
"238","2017-02-27 18:23:53","2017-02-27 18:27:51","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1091","Subscriber","1982","1"
"704","2017-02-27 18:23:54","2017-02-27 18:35:38","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","143","EF - North Point Park","42.369885","-71.069957","842","Subscriber","1960","2"
"272","2017-02-27 18:25:47","2017-02-27 18:30:20","70","Harvard Kennedy School at Bennett St / Eliot St","42.37199165408676","-71.12226963043213","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","1078","Subscriber","1983","1"
"487","2017-02-27 18:28:29","2017-02-27 18:36:36","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","96","Cambridge Main Library at Broadway / Trowbridge St","42.373379","-71.111075","1276","Subscriber","1985","1"
"199","2017-02-27 18:28:38","2017-02-27 18:31:58","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1566","Subscriber","1989","1"
"425","2017-02-27 18:29:06","2017-02-27 18:36:12","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","750","Subscriber","1987","1"
"1924","2017-02-27 18:29:09","2017-02-27 19:01:13","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1382","Subscriber","1985","1"
"534","2017-02-27 18:29:13","2017-02-27 18:38:07","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","652","Subscriber","1989","2"
"402","2017-02-27 18:30:25","2017-02-27 18:37:08","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1314","Subscriber","1988","1"
